0.00050000000000000001,0,0,0
0.001,0,0,0
0.0015,0,0,0
0.002,0,0,0
0.0025000000000000001,0,0,0
0.0030000000000000001,0,0,0
0.0035000000000000001,0,0,0
0.0040000000000000001,0,0,0
0.0045000000000000005,0,0,0
0.005000000000000001,0,0,0
0.0055000000000000014,0,0,0
0.0060000000000000019,0,0,0
0.0065000000000000023,0,0,0
0.0070000000000000027,0,0,0
0.0075000000000000032,0,0,0
0.0080000000000000036,0,0,0
0.0085000000000000041,0,0,0
0.0090000000000000045,0,0,0
0.009500000000000005,0,0,0
0.010000000000000005,0,0,0
0.010500000000000006,0,0,0
0.011000000000000006,0,0,0
0.011500000000000007,0,0,0
0.012000000000000007,0,0,0
0.012500000000000008,0,0,0
0.013000000000000008,0,0,0
0.013500000000000009,0,0,0
0.014000000000000009,0,0,0
0.014500000000000009,0,0,0
0.01500000000000001,0,0,0
0.01550000000000001,0,0,0
0.016000000000000011,0,0,0
0.016500000000000011,0,0,0
0.017000000000000012,0,0,0
0.017500000000000012,0,0,0
0.018000000000000013,0,0,0
0.018500000000000013,0,0,0
0.019000000000000013,0,0,0
0.019500000000000014,0,0,0
0.020000000000000014,0,0,0
0.020500000000000015,0,0,0
0.021000000000000015,0,0,0
0.021500000000000016,0,0,0
0.022000000000000016,0,0,0
0.022500000000000017,0,0,0
0.023000000000000017,0,0,0
0.023500000000000017,0,0,0
0.024000000000000018,0,0,0
0.024500000000000018,0,0,0
0.025000000000000019,0,0,0
0.025500000000000019,0,0,0
0.02600000000000002,0,0,0
0.02650000000000002,0,0,0
0.027000000000000021,0,0,0
0.027500000000000021,0,0,0
0.028000000000000021,0,0,0
0.028500000000000022,0,0,0
0.029000000000000022,0,0,0
0.029500000000000023,0,0,0
0.030000000000000023,0,0,0
0.030500000000000024,0,0,0
0.031000000000000024,0,0,0
0.031500000000000021,0,0,0
0.032000000000000021,0,0,0
0.032500000000000022,0,0,0
0.033000000000000022,0,0,0
0.033500000000000023,0,0,0
0.034000000000000023,0,0,0
0.034500000000000024,0,0,0
0.035000000000000024,0,0,0
0.035500000000000025,0,0,0
0.036000000000000025,0,0,0
0.036500000000000025,0,0,0
0.037000000000000026,0,0,0
0.037500000000000026,0,0,0
0.038000000000000027,0,0,0
0.038500000000000027,0,0,0
0.039000000000000028,0,0,0
0.039500000000000028,0,0,0
0.040000000000000029,0,0,0
0.040500000000000029,0,0,0
0.041000000000000029,0,0,0
0.04150000000000003,0,0,0
0.04200000000000003,0,0,0
0.042500000000000031,0,0,0
0.043000000000000031,0,0,0
0.043500000000000032,0,0,0
0.044000000000000032,0,0,0
0.044500000000000033,0,0,0
0.045000000000000033,0,0,0
0.045500000000000033,0,0,0
0.046000000000000034,0,0,0
0.046500000000000034,0,0,0
0.047000000000000035,0,0,0
0.047500000000000035,0,0,0
0.048000000000000036,0,0,0
0.048500000000000036,0,0,0
0.049000000000000037,0,0,0
0.049500000000000037,0,0,0
0.050000000000000037,0,0,0
0.050500000000000038,0,0,0
0.051000000000000038,0,0,0
0.051500000000000039,0,0,0
0.052000000000000039,0,0,0
0.05250000000000004,0,0,0
0.05300000000000004,0,0,0
0.053500000000000041,0,0,0
0.054000000000000041,0,0,0
0.054500000000000041,0,0,0
0.055000000000000042,0,0,0
0.055500000000000042,0,0,0
0.056000000000000043,0,0,0
